user_id,product_id,rating
248313,20101,3
248313,26697,3
248313,28480,3
248313,30815,3
248313,35868,3
248362,15840,2
248362,15843,2
248362,16682,2
248362,18662,2
248362,28071,2
248362,29671,2
248362,30401,2
248364,29278,1
248364,29283,1
248364,29374,1
248364,33238,1
248364,36921,1
248364,36924,1
248364,38557,1
248389,15843,3
248389,17610,3
248389,24198,3
248389,24461,3
248389,25846,3
248389,26715,3
248389,27840,3
248389,28053,3
248389,28129,3
248389,30790,3
248389,31433,3
248389,31898,3
248389,32468,3
248389,33684,3
248389,35201,3
248406,26358,2
248406,26396,2
248406,26766,2
248406,27738,2
248406,28508,2
248439,17045,2
248439,20358,2
248439,20689,2
248439,26873,2
248473,15843,3
248473,20101,2
248473,28313,2
248473,29543,2
248473,30002,2
248473,34458,2
248473,34568,2
248486,13296,2
248486,21859,2
248486,23911,4
248508,31790,4
248515,13216,2
248515,20124,2
248515,23449,2
248515,27972,2
248515,28207,2
248515,28313,2
248515,29093,2
248515,29867,2
248515,30292,2
248515,30295,2
248515,30567,2
248515,38764,2
248526,25897,2
248526,28090,2
248526,28091,2
248526,28362,2
248526,37906,2
248526,37907,2
248526,39852,2
248536,25480,2
248536,28755,2
248536,31306,4
248554,20101,2
248554,29424,2
248554,32549,2
248554,32551,2
248554,34072,2
248554,34519,2
248554,34583,2
248567,21828,3
248567,23911,3
248567,24601,3
248567,28365,3
248567,28581,3
248567,29349,3
248567,29820,3
248567,30197,3
248567,30781,3
248567,32168,3
248567,32180,3
248567,32695,3
248567,34353,3
248567,35470,3
248567,37907,3
248579,18932,2
248579,18942,2
248579,20099,2
248579,23773,2
248579,23911,2
248579,24604,2
248579,24605,2
248579,25480,2
248579,26295,2
248579,26396,2
248579,26624,2
248579,27440,2
248579,27710,2
248579,27867,2
248579,28071,2
248579,28313,2
248579,29758,2
248579,29924,2
248579,30002,2
248579,30567,2
248579,30671,2
248579,30769,2
248579,30770,2
248579,32273,2
248587,14287,3
248587,15843,3
248587,21634,3
248587,25676,3
248587,27237,3
248587,28018,3
248587,28232,3
248587,28953,3
248587,29222,3
248587,29412,3
248587,29912,3
248587,29916,3
248587,30328,3
248587,30658,3
248587,30783,3
248587,30790,3
248587,31286,3
248587,31361,3
248587,31487,3
248587,31810,3
248587,32131,3
248587,34387,3
248587,34534,3
248587,36815,3
248587,37074,3
248587,37076,3
248615,19843,1
248615,22326,1
248615,26045,1
248615,27871,1
248615,28129,1
248651,15842,2
248651,20935,2
248651,37580,2
248651,37591,2
248651,37679,2
248651,42136,2
248681,16837,3
248681,27004,2
248681,39701,2
248681,39704,2
248727,20101,2
248727,28129,2
248727,30769,2
248727,31469,2
248727,31900,2
248727,32057,2
248727,32202,2
248727,32229,2
248727,34384,2
248727,34413,2
248727,34457,2
248727,34471,2
248727,34483,2
248727,34518,2
248746,15840,3
248746,27418,3
248746,30002,3
248746,30713,3
248746,30769,3
248746,31784,3
248746,33010,3
248746,33011,3
248746,33621,3
248746,33726,3
248746,33973,3
248746,36681,3
248746,38614,3
248756,24550,2
248756,26472,2
248756,29490,2
248756,29491,2
248756,29496,2
248756,29549,3
248814,34714,2
248814,34716,2
248814,34720,3
248814,34722,2
248814,34723,3
248862,20099,1
248862,28579,1
248862,36357,1
248862,36361,1
248862,38557,1
248873,28458,3
248873,30623,2
248873,31274,2
248904,13186,2
248904,21828,2
248904,28458,2
248904,30695,2
248908,20937,2
248908,24651,2
248908,28453,2
248908,28480,2
248925,15839,2
248925,15843,2
248925,29269,2
248925,29341,2
248925,30099,2
248941,40414,2
248941,40415,2
248941,40423,2
248941,40635,2
248947,20190,3
248947,28033,3
248947,31727,2
248947,32753,3
248947,44538,2
248948,30790,3
248948,38653,2
249003,16692,2
249003,20099,2
249003,31790,3
249053,28018,2
249053,29489,2
249053,29490,2
249053,29496,2
249053,35753,2
249053,35755,2
249053,35756,2
249053,35757,2
249053,36541,2
249053,38563,2
249053,38564,2
249059,28129,2
249059,29305,2
249059,30534,4
249077,30162,2
249077,30165,2
249077,37809,2
249077,38399,2
249084,20101,2
249084,26295,2
249084,28464,2
249084,30325,2
249084,31412,2
249084,31470,2
249084,31490,2
249084,31827,2
249084,32145,2
249084,34520,2
249084,34580,2
249107,20548,2
249107,25061,2
249107,28073,2
249107,30507,2
249107,30511,2
249107,30513,2
249120,29569,2
249120,29826,2
249120,29937,2
249120,30075,2
249120,30540,2
249141,21828,2
249141,26727,1
249141,28091,1
249141,30002,1
249149,14287,3
249149,15840,3
249149,15843,3
249149,16691,3
249149,17610,3
249149,18924,3
249149,19476,3
249149,26715,3
249149,27492,3
249149,28129,3
249149,28891,3
249149,29826,3
249149,30540,3
249149,30696,3
249149,31234,3
249149,31463,3
249149,31805,3
249149,31896,3
249149,31987,3
249149,34380,3
249149,36570,3
249149,37417,3
249149,37562,3
249149,39310,3
249149,40368,3
249149,40624,3
249149,40663,3
249149,40804,3
249149,40862,3
249149,43761,3
249187,636,2
249187,1852,2
249187,26396,2
249187,31790,2
249193,6105,2
249193,8963,2
249193,15839,2
249193,16687,2
249193,16691,2
249193,16692,2
249193,19394,2
249193,20101,2
249193,20936,2
249193,25869,2
249193,27746,2
249193,27840,2
249193,28058,2
249193,28313,2
249193,32057,2
249193,32597,2
249193,37579,2
249193,45259,2
249228,30890,2
249228,31620,2
249228,31627,2
249228,31635,2
249237,30808,3
249237,31987,3
249237,40338,3
249237,40368,3
249237,40847,3
249237,41660,3
249269,27435,2
249269,27537,2
249269,27714,2
249269,27878,2
249269,28798,2
249269,28801,2
249269,29537,2
249269,29854,2
249269,30364,2
249269,30501,2
249269,30742,2
249269,31076,2
249269,31086,2
249269,33261,2
249269,33263,2
249269,33303,2
249269,33305,2
249269,34320,2
249269,34321,2
249269,34529,2
249269,35090,2
249269,35365,2
249278,20788,2
249278,26624,2
249278,27186,2
249278,33880,2
249278,35355,2
249278,35844,2
249278,35845,2
249278,35846,2
249278,37416,2
249282,19438,2
249282,22254,2
249282,23615,2
249282,26124,2
249282,27213,2
249282,27411,2
249282,29349,2
249282,29402,2
249282,30501,2
249282,30532,2
249282,30567,2
249282,30647,2
249282,36151,2
249282,38096,2
249292,24467,2
249292,24784,2
249292,24785,2
249292,24787,2
249292,26198,2
249292,26953,2
249292,27509,2
249292,28018,2
249292,28458,2
249292,28936,2
249292,29259,2
249292,29557,2
249292,29558,2
249292,30461,2
249292,30707,2
249292,30721,2
249301,20124,2
249301,25515,2
249301,26396,2
249301,28361,2
249301,28525,2
249301,31790,2
249305,13633,2
249305,17574,2
249305,20914,2
249305,23262,2
249305,24938,2
249305,26523,2
249305,28355,2
249305,28586,2
249305,29092,2
249305,29833,2
249305,29889,2
249305,30002,2
249305,30310,2
249305,30983,2
249311,10900,3
249311,13286,3
249311,15206,3
249311,15207,3
249311,15843,3
249311,18924,3
249311,20124,3
249311,27033,3
249311,27556,3
249311,27584,3
249311,30651,3
249311,30781,3
249311,31987,3
249311,35119,3
249311,36891,3
249311,37907,3
249311,39213,3
249311,40104,3
249311,40106,3
249311,40364,3
249311,42235,3
249311,42262,3
249311,42458,3
249311,42459,3
249312,33332,2
249312,33334,2
249312,33336,2
249312,33337,2
249312,33627,2
249341,10789,3
249341,13216,3
249341,15843,3
249341,22035,3
249341,28755,3
249341,29854,3
249341,29900,3
249341,30002,3
249341,30116,3
249341,30890,3
249341,31829,3
249341,32229,3
249341,37118,3
249341,37904,3
249341,39588,3
249341,41414,3
249341,41443,3
249341,41450,3
249341,41465,3
249341,42506,3
249350,18722,3
249350,21828,3
249350,37841,3
249350,37906,3
249379,636,3
249379,29128,3
249379,38356,3
249379,42013,3
249414,15843,1
249414,28458,1
249414,29973,1
249414,29987,1
249414,30526,1
249422,20122,2
249422,20124,2
249422,28313,2
249422,34046,2
249422,34101,2
249422,40478,2
249422,40609,2
249422,40614,2
249422,40652,2
249451,14286,2
249451,14287,2
249451,17149,2
249451,25480,2
249451,27088,2
249451,28232,2
249451,28755,2
249451,30567,2
249451,30680,2
249476,9704,2
249476,9705,2
249476,10900,2
249476,22922,2
249476,23615,2
249476,30371,2
249476,37383,2
249476,38629,2
249476,38633,2
249476,42374,2
249478,12387,1
249478,14287,1
249478,15088,1
249478,23444,1
249478,28769,1
249478,30364,1
249478,30590,1
249478,30869,1
249530,26697,2
249530,27746,2
249530,28579,2
249530,29128,2
249553,20689,2
249553,30002,2
249553,31842,2
249553,34590,2
249553,36649,2
249553,36926,2
249553,36927,2
249553,36982,2
249553,37026,2
249553,37069,2
249553,37176,2
249553,37177,2
249553,37178,2
249553,37180,2
249557,8767,3
249557,13285,3
249557,14630,3
249557,20099,3
249557,20123,3
249557,20358,3
249557,20368,3
249557,20790,3
249557,22254,3
249557,26006,3
249557,27237,3
249557,27447,3
249557,27602,3
249557,28358,3
249557,28508,3
249557,28732,3
249557,28818,3
249557,28886,3
249557,28997,3
249557,29412,3
249557,29484,3
249557,29507,3
249557,30501,3
249557,30532,3
249557,30829,3
249557,30856,3
249557,30902,3
249557,31045,3
249557,36361,3
249557,36652,3
249566,18750,2
249566,23615,2
249566,24550,2
249566,24559,2
249566,35662,2
249571,13217,2
249571,13296,2
249571,15843,2
249571,19394,2
249571,19398,2
249571,21859,2
249571,27030,2
249571,27751,2
249571,28580,2
249571,30069,2
249571,30534,2
249571,32763,2
249571,36641,2
249571,38203,2
249571,38654,2
249640,20101,2
249640,27419,2
249640,30742,2
249640,31053,2
249640,33371,2
249643,27950,2
249643,29120,2
249643,38230,2
249643,40441,2
249643,42219,2
249643,42670,2
249655,19243,2
249655,24173,2
249655,27647,2
249655,28639,2
249655,28647,2
249655,28769,3
249655,29046,3
249655,29847,2
249655,29848,2
249655,30364,2
249680,15207,2
249680,26916,2
249680,28344,3
249680,28458,3
249680,30594,2
249680,30781,3
249689,15840,2
249689,15843,2
249689,22035,2
249689,22922,2
249689,28997,2
249689,29825,2
249689,29897,2
249689,29898,2
249689,29899,2
249689,29900,2
249689,30002,2
249689,30913,2
249689,32046,2
249689,32328,2
249689,35089,2
249689,37001,2
249689,37004,2
249689,37227,2
249689,38164,2
249689,38549,2
249697,17873,3
249697,26396,3
249697,27839,3
249697,27840,3
249697,28060,3
249697,28145,3
249697,30588,3
249697,35280,3
249697,40330,3
249697,40381,3
249697,40862,3
249697,40863,3
249697,40865,3
249697,41214,3
249697,41217,3
249697,41221,3
249697,41921,3
249704,29221,3
249704,30182,3
249720,14287,4
249785,20101,2
249785,26697,2
249785,27738,2
249785,28313,2
249785,30915,2
249785,30916,2
249805,13171,3
249805,20099,3
249805,20101,3
249805,28579,3
249805,29411,3
249805,32280,3
249805,34001,3
249805,34997,3
249805,36151,3
249810,26291,3
249810,27446,3
249819,9705,2
249819,10788,2
249819,25856,2
249819,28129,3
249819,28769,2
249819,29440,2
249819,30769,2
249819,38232,2
249819,40165,2
249819,40332,2
249819,41905,2
249819,41906,2
249819,42563,2
249819,44345,2
249819,45147,2
249870,21569,2
249870,29489,2
249870,29494,2
249870,29495,2
249870,29496,2
249870,29549,2
249870,29639,2
249870,30470,2
249896,20099,1
249896,20101,3
249896,23773,1
249896,26506,1
249898,28960,2
249898,28962,2
249898,30364,2
249898,30790,2
249898,31169,2
249898,32333,2
249918,20099,3
249918,21828,1
249918,23425,1
249965,15843,2
249965,16682,2
249965,21899,2
249965,25882,2
249965,28018,2
249965,28528,2
249976,15839,2
249976,16687,3
249976,25515,2
249976,26396,2
249976,29549,2
249981,625,2
249981,8423,2
249981,8424,2
249981,15556,2
249981,15558,2
249981,15843,2
249981,17045,2
249981,20358,2
249981,20689,2
249981,26893,2
249981,31009,2
249981,31010,2
249981,31095,2
249981,31171,2
249981,32326,2
249981,32343,2
249981,32350,2
249981,32352,2
249981,32357,2
249981,32916,2
249981,32991,2
249981,33981,2
249981,35588,2
249999,13216,3
249999,13275,3
249999,20193,3
249999,27369,3
249999,28101,3
249999,29273,3
249999,30002,3
249999,30091,3
249999,30675,3
249999,30886,3
250009,29219,1
250009,29671,1
250009,33922,1
250009,33924,1
250009,33925,1
250017,20123,3
250017,20124,3
250017,27426,3
250017,28018,3
250017,28474,3
250017,30425,3
250017,30693,3
250017,31810,3
250017,32931,3
250017,32932,3
250017,33204,3
250017,34001,3
250017,36638,3
250067,23615,2
250067,25188,2
250067,26472,2
250067,30124,2
250067,30128,2
250067,30522,2
250067,32042,2
250067,32044,2
250067,32343,2
250067,32345,2
250067,32352,2
250067,32357,2
250067,32455,2
250067,32633,2
250067,32634,2
250067,32635,2
250067,32636,2
250067,33976,2
250077,10900,2
250077,14625,2
250077,18937,2
250077,18942,2
250077,20098,2
250077,20099,2
250077,28313,2
250077,29738,2
250077,30567,2
250077,31643,2
250077,31646,2
250077,31866,2
250077,31886,2
250077,33331,2
250077,34382,2
250077,35226,2
250077,35235,2
250077,35391,2
250106,37530,5
250106,37628,2
250116,13217,2
250116,13286,2
250116,13296,2
250116,15207,2
250116,20101,2
250116,21623,2
250116,21859,2
250116,24605,2
250116,25897,2
250116,27030,2
250116,27419,2
250116,28090,2
250116,28091,2
250116,28362,2
250116,28453,2
250116,28508,2
250116,28891,2
250116,29138,2
250116,29549,2
250116,30002,2
250116,30567,2
250116,30873,2
250116,30915,2
250116,31179,2
250116,31790,2
250116,34255,2
250116,34994,2
250116,35017,2
250116,35224,2
250116,35227,2
250116,35439,2
250116,35469,2
250116,36132,2
250116,36134,2
250116,37493,2
250116,38222,2
250116,41148,2
250122,20098,2
250122,21859,2
250122,24871,2
250122,28091,2
250122,29845,2
250122,30359,2
250122,31790,2
250122,33827,2
250122,33883,2
250122,34431,2
250122,34444,2
250122,34445,2
250122,34520,2
250122,34906,2
250122,35100,2
250122,35102,2
250122,35105,2
250122,36611,2
250122,42685,2
250122,43740,2
250122,43741,2
250122,44308,2
250223,15842,1
250223,31468,1
250223,37122,1
250223,38767,2
250275,42191,2
250275,43927,2
250275,44111,3
250296,20099,2
250296,20101,2
250296,20102,2
250296,20105,2
250296,20122,2
250296,20123,2
250296,20124,2
250296,26504,2
250296,27418,2
250296,27419,2
250296,28313,2
250296,28358,2
250296,28592,2
250296,29411,2
250296,31791,2
250296,31801,2
250296,33238,2
250296,34197,2
250296,35224,2
250296,36357,2
250296,36358,2
250296,36359,2
250296,36361,2
250296,36364,2
250296,36921,2
250296,36925,2
250296,36927,2
250296,38557,2
250323,19476,2
250323,21828,2
250323,27220,2
250323,27867,2
250323,28453,2
250323,29758,3
250323,29924,2
250323,30075,3
250327,15077,2
250327,22922,2
250327,27710,2
250327,27746,2
250327,28810,2
250327,30002,2
250327,31469,2
250327,31790,2
250327,33329,2
250327,36359,2
250335,25918,2
250335,27867,2
250335,30002,2
250335,30567,2
250335,31790,2
250335,33234,2
250335,33331,2
250335,36045,2
250335,38363,2
250363,28033,3
250363,30808,3
250363,31781,3
250363,32380,3
250363,35048,3
250363,35111,3
250363,36134,3
250363,36176,3
250363,36178,3
250368,26504,1
250368,28362,1
250368,28974,1
250368,34197,1
250368,37033,1
250379,16688,2
250379,20101,2
250379,29924,2
250379,30567,2
250416,20101,1
250416,22799,1
250416,28018,1
250416,30085,1
250416,31810,1
250418,20099,2
250418,31238,2
250418,31790,3
250418,36612,2
250418,36927,2
250436,20814,2
250436,30531,2
250436,30567,2
250436,30640,2
250436,30721,2
250436,30840,2
250447,16691,1
250447,32351,1
250447,32354,1
250447,32358,1
250447,37448,1
250520,24127,3
250520,27867,3
250520,28232,3
250520,28894,3
250520,30567,3
250520,32830,3
250520,33373,3
250520,34560,3
250520,34800,3
250520,36609,3
250554,40312,1
250554,42320,1
250554,42701,1
250554,42917,1
250554,42924,1
250591,636,3
250591,1852,3
250591,2726,3
250591,13286,3
250591,18923,3
250591,20098,3
250591,20099,3
250591,26880,3
250591,28592,3
250591,28839,3
250591,29172,3
250591,30873,3
250591,31790,3
250591,32275,3
250591,36358,3
250591,36361,3
250591,36927,3
250591,38557,3
250593,23431,2
250593,26400,2
250593,26893,2
250593,26926,2
250593,27237,2
250593,28362,2
250593,28510,2
250593,29252,2
250593,29419,2
250593,29972,2
250593,30182,2
250593,30328,2
250598,650,2
250598,1852,2
250598,13764,2
250598,18850,2
250598,19843,2
250598,26861,2
250598,27361,2
250598,27736,2
250598,39970,2
250626,16688,3
250626,18774,3
250626,21859,3
250626,23911,3
250626,24550,3
250626,28090,3
250626,29297,3
250626,29484,3
250626,30002,3
250626,30567,3
250626,30591,3
250626,30711,3
250626,30735,3
250626,30739,3
250626,30906,3
250626,30930,3
250626,30960,3
250626,31115,3
250626,32047,3
250626,32573,3
250626,33456,3
250626,37008,3
250626,37186,3
250626,37337,3
250626,37383,3
250626,37649,3
250626,40293,3
250626,42778,3
250626,43939,3
250677,15840,2
250677,16691,2
250677,23612,2
250677,24198,2
250677,24559,2
250677,25480,2
250677,26124,2
250677,29969,2
250677,30280,2
250677,30705,2
250684,14897,2
250684,17413,2
250684,17897,2
250684,18184,2
250684,18942,2
250684,20106,2
250684,20297,2
250684,24794,2
250684,25946,2
250684,26722,2
250684,27235,2
250684,27590,2
250684,27875,2
250684,28227,2
250684,28232,2
250684,28279,2
250684,28527,2
250684,28605,2
250684,28813,2
250684,29557,2
250684,29846,2
250684,29848,2
250684,30002,2
250684,30143,2
250684,30444,2
250684,30589,2
250684,30671,2
250684,30680,2
250684,30745,2
250684,30968,2
250684,34098,2
250684,34233,2
250684,34237,2
250692,6803,2
250692,27088,2
250692,30143,2
250692,30524,2
250692,30582,3
250692,30680,2
250692,31838,2
250692,31840,2
250719,2569,2
250719,2726,2
250719,19966,2
250719,23905,2
250719,26047,2
250719,27990,2
250719,29639,2
250773,17825,3
250773,20944,3
250773,29223,3
250773,29671,3
250773,31115,3
250773,37027,3
250773,38480,3
250773,38566,3
250773,40562,3
250794,28464,2
250794,34520,2
250794,34580,2
250794,34581,2
250839,24605,2
250839,27738,2
250839,28362,1
250839,28510,1
250839,29111,1
250839,29412,1
250863,6858,3
250863,15843,3
250863,17825,3
250863,18932,3
250863,19438,3
250863,21848,3
250863,21850,3
250863,24936,3
250863,26265,3
250863,26891,3
250863,27236,3
250863,27237,3
250863,27419,3
250863,28018,3
250863,28668,3
250863,28741,3
250863,28751,3
250863,28753,3
250863,29128,3
250863,29221,3
250863,29222,3
250863,29223,3
250863,29302,3
250863,29671,3
250863,29924,3
250863,30084,3
250863,30085,3
250863,30401,3
250863,30544,3
250863,30687,3
250863,30693,3
250863,30819,3
250863,31139,3
250863,33763,3
250863,33948,3
250863,38597,3
250863,40480,3
250863,45042,3
250915,13296,3
250915,16691,3
250915,16693,3
250915,20935,3
250915,20936,3
250915,22254,3
250915,27030,3
250915,29399,3
250915,29820,3
250915,30783,3
250915,30806,3
250915,32055,3
250915,32841,3
250915,32845,3
250915,32846,3
250915,32922,3
250997,15843,4
250997,26655,2
250997,28021,2
250999,13216,2
250999,30210,2
250999,30781,2
250999,30782,2
250999,32184,2
250999,33270,2
250999,33275,2
250999,33461,2
250999,34049,2
250999,35478,2
250999,38091,2
250999,38099,2
250999,38199,2
250999,38202,2
250999,38250,2
250999,38654,2
251011,24651,3
251011,28365,3
251011,28464,3
251011,28975,3
251011,29969,3
251011,30273,3
251011,31085,3
251011,31726,3
251011,31801,3
251011,32182,3
251011,32273,3
251011,32274,3
251011,32275,3
251011,32621,3
251011,34197,3
251011,35355,3
251011,35458,3
251011,35676,3
251011,36532,3
251011,36558,3
251011,37484,3
251022,15843,2
251022,24172,2
251022,30532,1
251032,20098,2
251032,20101,2
251032,27419,2
251032,29549,2
251108,8029,2
251108,15843,3
251108,19413,2
251108,20935,2
251108,26542,2
251108,27095,2
251108,27861,2
251108,33569,2
251108,34079,2
251108,35270,2
251108,35447,2
251108,37303,2
251137,26506,2
251137,26953,2
251137,28453,2
251137,29412,2
251160,17413,3
251160,20839,3
251160,22922,3
251160,27015,3
251160,27446,3
251160,27473,3
251160,27746,3
251160,28458,3
251160,28493,3
251160,29128,3
251160,29191,3
251160,29924,3
251160,30002,3
251160,30169,3
251160,30709,3
251160,30960,3
251177,13173,3
251177,13192,3
251177,13217,3
251177,13285,3
251177,16756,3
251177,17045,3
251177,20124,3
251177,27033,3
251177,27528,3
251177,28358,3
251177,28453,3
251177,28579,3
251177,28842,3
251177,29349,3
251177,29924,3
251177,30567,3
251177,30623,3
251177,30627,3
251177,30651,3
251177,31139,3
251177,31146,3
251177,31150,3
251177,31264,3
251177,31266,3
251177,31267,3
251177,31469,3
251177,31699,3
251177,31701,3
251177,31874,3
251177,32375,3
251177,36363,3
251177,37008,3
251181,13216,2
251181,13296,2
251181,20099,2
251181,21828,2
251181,23911,2
251181,28090,2
251181,28313,2
251181,32179,2
251181,36151,2
251181,36703,2
251181,37444,2
251181,38230,2
251181,39568,2
251208,17825,2
251208,20101,2
251208,21859,2
251208,23640,2
251208,26523,2
251208,28313,2
251208,31777,2
251208,33224,2
251208,35571,2
251208,35601,2
251214,15840,2
251214,15843,2
251214,28736,2
251214,29488,2
251214,29489,2
251214,29549,2
251214,30002,3
251214,37302,2
251214,37383,2
251214,37579,2
251224,19396,1
251224,30182,1
251224,31233,1
251224,31433,1
251224,36726,1
251237,17973,2
251237,29488,2
251237,29549,2
251237,29758,2
251237,29867,2
251239,15843,2
251239,16682,2
251239,16687,2
251239,19412,2
251239,28273,2
251250,9181,2
251250,14627,2
251250,15840,2
251250,16691,2
251250,19843,2
251250,22034,2
251250,22922,2
251250,23615,2
251250,26045,2
251250,27358,2
251250,27367,2
251250,28313,2
251250,28480,2
251250,29128,2
251250,29621,2
251250,29639,2
251250,30002,2
251250,30109,2
251250,30111,2
251250,30567,2
251250,30675,2
251250,36188,2
251269,636,3
251269,638,3
251269,13296,3
251269,18933,3
251269,18936,3
251269,18942,3
251269,21569,3
251269,21753,3
251269,21828,3
251269,23911,3
251269,24198,3
251269,26747,3
251269,27598,3
251269,27954,3
251269,31169,3
251269,34973,3
251269,36145,3
251269,36357,3
251269,36548,3
251269,36690,3
251269,37055,3
251269,37126,3
251269,37233,3
251269,37907,3
251269,38683,3
251273,28714,2
251273,30816,2
251273,32051,2
251273,36828,2
251294,16756,3
251294,20099,3
251294,27867,3
251294,28842,3
251294,29397,3
251294,30002,3
251294,30182,3
251294,30567,3
251294,30790,3
251294,34197,3
251302,14286,2
251302,26163,2
251302,26180,2
251302,27021,2
251302,29549,2
251302,29581,2
251302,30128,2
251337,20935,2
251337,22533,2
251337,26880,2
251337,27419,2
251337,32324,2
251337,32652,2
251354,29671,2
251354,30742,2
251354,30861,2
251354,37539,2
251354,44257,2
251354,44283,2
251354,44286,2
251354,44289,2
251354,44292,2
251373,15551,1
251373,28735,1
251373,28739,1
251373,30567,1
251373,30680,1
251382,15840,2
251382,17045,2
251382,20111,2
251382,27420,2
251382,32055,2
251397,15839,3
251397,15842,3
251397,16688,3
251397,22215,3
251397,24198,3
251397,27467,3
251397,28171,3
251397,29221,3
251397,29269,3
251397,29671,3
251397,32773,3
251421,15843,3
251421,16691,3
251421,22922,3
251421,28961,3
251421,29373,3
251421,35578,3
251421,38091,3
251421,38472,3
251421,40847,3
251436,27867,3
251436,27950,3
251436,28453,3
251436,28741,3
251436,28742,3
251436,30002,3
251436,31791,3
251436,32828,3
251436,36781,3
251436,41071,3
251436,42046,3
251440,15843,2
251440,20850,2
251440,22825,2
251440,29132,2
251440,29289,2
251440,29687,2
251440,30084,2
251440,30567,2
251445,28783,2
251445,29078,2
251445,29218,3
251445,36131,2
251445,36143,2
251454,15840,1
251454,36811,1
251454,39127,1
251454,39588,1
251454,41958,1
251469,29221,2
251469,29968,2
251469,30567,2
251469,32040,3
251469,32441,2
251469,32443,2
251533,15842,2
251533,15843,4
251533,16682,2
251533,33924,2
251533,33925,2
251533,41406,2
251581,8471,3
251581,13296,3
251581,18936,3
251581,19966,3
251581,20814,3
251581,24956,3
251581,24960,3
251581,25897,3
251581,26158,3
251581,28232,3
251581,29631,3
251581,29924,3
251581,30002,3
251581,30567,3
251581,30631,3
251581,32380,3
251581,33258,3
251581,33273,3
251581,33302,3
251581,33546,3
251581,33552,3
251594,15843,2
251594,33890,2
251594,33893,2
251594,38937,2
251626,16692,2
251626,20944,2
251626,22035,2
251626,22922,2
251626,26047,2
251626,26274,2
251626,26396,2
251626,26924,2
251626,27419,2
251626,29221,2
251626,29222,2
251657,18942,2
251657,20098,2
251657,20101,2
251657,24605,2
251657,26694,2
251657,26953,2
251657,27419,2
251657,27867,2
251657,30127,2
251657,30202,2
251657,30478,2
251667,28580,2
251667,35469,2
251667,35801,2
251667,37841,2
251667,38198,2
251667,38658,2
251667,38976,2
251671,13212,2
251671,16682,2
251671,28313,2
251671,28464,2
251671,29758,2
251671,29833,2
251671,30296,2
251671,30834,2
251671,30970,2
251671,32846,2
251671,36389,2
251722,14190,2
251722,20520,2
251722,22401,2
251722,26332,2
251722,27988,2
251722,28616,2
251722,29275,2
251722,29981,2
251722,30050,2
251722,32461,2
251745,18942,2
251745,24127,2
251745,26778,2
251745,28453,2
251767,28798,3
251767,30114,3
251767,32179,3
251767,32180,3
251767,33239,3
251767,33273,3
251767,33291,3
251767,33463,3
251767,34993,3
251767,36176,3
251771,13296,3
251771,20105,3
251771,21828,3
251771,21859,3
251771,22922,3
251771,23911,3
251771,25897,3
251771,26295,3
251771,26747,3
251771,27419,3
251771,27738,3
251771,27746,3
251771,28033,3
251771,28842,3
251771,29549,3
251771,29758,3
251771,30002,3
251771,31795,3
251771,32326,3
251771,36145,3
251771,37598,3
251771,37681,3
251775,13173,2
251775,13295,2
251775,16756,2
251775,22252,2
251775,28090,2
251775,28842,2
251775,29348,2
251775,30422,2
251775,33234,2
251775,33256,2
251775,33302,2
251805,19213,3
251805,19554,3
251805,25477,3
251805,28018,3
251805,28313,3
251805,28831,3
251805,28838,3
251805,29172,3
251805,30096,3
251805,30098,3
251805,31469,3
251805,31789,3
251805,32816,3
251805,32819,3
251805,32930,3
251805,32932,3
251805,32937,3
251805,33037,3
251805,33075,3
251805,33098,3
251805,33111,3
251843,10787,3
251843,17990,3
251843,24127,3
251843,24282,3
251843,25480,3
251843,26295,3
251843,26400,3
251843,26559,3
251843,26946,3
251843,27867,3
251843,28063,3
251843,28129,3
251843,28453,3
251843,29007,3
251843,29569,3
251843,29638,3
251843,29671,3
251843,30182,3
251843,30349,3
251843,30880,3
251843,30890,3
251843,32546,3
251843,32575,3
251843,32615,3
251843,32907,3
251843,34137,3
251849,1852,3
251849,2569,3
251849,15763,2
251849,26043,2
251849,26049,2
251856,13633,2
251856,20689,2
251856,21732,2
251856,25480,2
251856,26396,2
251856,28313,2
251856,28537,2
251856,28616,2
251856,29220,2
251856,29221,2
251856,30182,2
251856,34392,2
251859,30159,2
251859,31467,2
251859,33331,2
251859,35750,2
251871,15843,2
251871,30052,2
251871,30162,3
251871,30165,3
251871,30735,2
251871,39845,2
251880,20099,2
251880,24605,2
251880,29488,2
251880,31005,2
251880,31474,2
251880,34187,2
251880,36363,2
251894,20840,2
251894,20845,2
251894,22062,2
251894,29289,2
251894,29301,2
251894,29547,2
251894,30682,3
251894,31467,2
251894,32294,2
251894,32326,2
251894,34906,2
251894,34969,2
251894,36366,2
251894,37720,2
251894,38233,2
251894,39279,2
251894,39327,2
251898,21569,2
251898,29924,2
251898,30711,2
251909,20098,2
251909,20099,2
251909,20101,2
251909,25177,2
251909,28510,2
251909,30567,2
251909,30841,2
251909,30880,2
251909,32273,2
251909,32753,2
251909,36361,2
251909,36364,2
251922,14287,3
251922,20486,1
251922,22599,1
251926,17975,2
251926,28232,2
251926,29758,2
251926,30325,2
251934,633,3
251934,650,3
251934,18850,3
251934,20101,3
251934,24605,3
251934,25846,3
251934,26000,3
251934,27292,3
251934,27298,3
251934,27736,3
251934,28358,3
